date,order_no,format,division_name,orderval,rcvval
2020-10-26,"6,838.0",sm,Grocery Non Food,"3,879.3",
2020-10-23,"6,839.0",sm,Grocery Food,564.4,
2020-10-29,"6,840.0",sm,Staples,"7,534.6",
2020-10-19,"6,841.0",sm,Grocery Food,,
2020-10-27,"6,842.0",sm,Grocery Non Food,"5,389.4",
2020-10-22,"6,843.0",sm,Grocery Non Food,"3,406.0",
2020-10-25,"6,844.0",sm,Grocery Food,"8,640.0",
2020-10-22,"6,845.0",sm,Grocery Non Food,"2,127.5",
2020-10-25,"6,846.0",sm,Grocery Non Food,"3,896.1",
2020-10-27,"6,847.0",sm,Grocery Food,419.4,
2020-10-27,"6,848.0",sm,Grocery Food,"6,355.1",
2020-10-25,"6,849.0",sm,Staples,"1,21,070.4",
2020-10-15,"6,850.0",sm,Grocery Non Food,,
2020-10-24,"6,851.0",sm,Grocery Food,"3,609.1",
2020-10-21,"6,852.0",sm,Grocery Non Food,,
2020-10-21,"6,853.0",sm,Grocery Food,,
2020-10-23,"6,854.0",sm,Grocery Food,"1,554.1",
2020-10-21,"6,855.0",sm,Grocery Food,,
2020-10-25,"6,856.0",sm,Grocery Food,505.5,
2020-10-19,"6,857.0",sm,Grocery Food,,
2020-10-24,"6,858.0",sm,Grocery Non Food,"5,261.7",
2020-10-24,"6,859.0",sm,Grocery Food,"1,523.8",
2020-10-26,"6,860.0",sm,Grocery Non Food,"2,661.0",
2020-10-24,"6,861.0",sm,Grocery Non Food,"5,074.2",
2020-10-27,"6,862.0",sm,Grocery Food,"2,029.0",
2020-10-28,"6,863.0",sm,Grocery Non Food,"9,740.3",
2020-10-26,"6,864.0",sm,Grocery Non Food,"1,437.9",
2020-10-26,"6,865.0",sm,Grocery Non Food,"5,149.0",
2020-10-24,"6,866.0",sm,Grocery Food,416.5,
2020-10-25,"6,867.0",sm,Grocery Non Food,"2,603.6",
2020-10-21,"6,868.0",sm,Staples,,
2020-10-28,"6,869.0",sm,Grocery Non Food,"6,908.2",
2020-10-20,"6,870.0",sm,Grocery Food,,
2020-10-24,"6,871.0",sm,Grocery Food,757.6,
2020-10-19,"6,872.0",sm,Grocery Food,,
2020-10-29,"6,873.0",sm,Grocery Non Food,"9,348.5",
2020-10-25,"6,874.0",sm,Grocery Food,988.6,
2020-10-23,"6,875.0",sm,Staples,"13,820.6",
2020-10-23,"6,876.0",sm,Grocery Food,"5,887.5",
2020-10-29,"6,877.0",sm,Grocery Food,"1,554.1",
2020-10-28,"6,878.0",sm,Grocery Non Food,"4,339.3",
2020-10-28,"6,879.0",sm,Grocery Non Food,"2,343.2",
2020-10-24,"6,880.0",sm,Grocery Food,"8,060.9",
2020-10-28,"6,881.0",sm,Grocery Non Food,"3,074.5",
2020-10-25,"6,882.0",sm,Grocery Food,"1,685.1",
2020-10-25,"6,883.0",sm,Grocery Food,"2,185.6",
2020-10-26,"6,884.0",sm,Grocery Food,"2,527.6",
2020-10-23,"6,885.0",sm,Grocery Food,"2,979.9",
2020-10-22,"6,886.0",sm,Grocery Food,"2,934.8",
2020-10-14,"6,887.0",sm,Grocery Food,,
2020-10-23,"6,888.0",sm,Grocery Food,"1,356.3",
2020-10-24,"6,889.0",sm,Grocery Food,"1,174.2",
2020-10-27,"6,890.0",sm,Grocery Non Food,"13,465.8",
2020-10-28,"6,891.0",sm,Grocery Food,"7,554.9",
2020-10-27,"6,892.0",sm,Grocery Food,"9,252.0",
2020-10-21,"6,893.0",sm,Grocery Food,,
2020-10-13,"6,894.0",sm,Grocery Non Food,,
2020-10-25,"6,895.0",sm,Grocery Non Food,"2,894.8",
2020-10-19,"6,896.0",sm,Grocery Food,,
2020-10-18,"6,897.0",sm,Grocery Food,,
2020-10-18,"6,898.0",sm,Grocery Food,,
2020-10-28,"6,899.0",sm,Grocery Food,"1,128.9",
2020-10-24,"6,900.0",sm,Grocery Non Food,"4,773.3",
2020-10-23,"6,901.0",sm,Grocery Non Food,"3,879.3",
2020-10-19,"6,902.0",sm,Grocery Food,,
2020-10-26,"6,903.0",sm,Grocery Food,"2,444.0",
2020-10-19,"6,904.0",sm,Grocery Food,,
2020-10-29,"6,905.0",sm,Grocery Food,"2,244.8",
2020-10-27,"6,906.0",sm,Grocery Food,"2,701.0",
2020-10-18,"6,907.0",sm,Grocery Food,,
2020-10-24,"6,908.0",sm,Grocery Non Food,687.4,
2020-10-29,"6,909.0",sm,Grocery Non Food,"1,736.7",
2020-10-18,"6,910.0",sm,Grocery Non Food,,
2020-10-26,"6,911.0",sm,Grocery Food,"3,866.1",
2020-10-20,"6,912.0",sm,Grocery Non Food,,
2020-10-23,"6,913.0",sm,Grocery Food,425.3,
2020-10-21,"6,914.0",sm,Grocery Food,,
2020-10-26,"6,915.0",sm,Grocery Food,649.5,
2020-10-28,"6,916.0",sm,Grocery Food,"1,693.1",
2020-10-20,"6,917.0",sm,Grocery Food,,
2020-10-26,"6,918.0",sm,Grocery Food,"3,845.3",
2020-10-25,"6,919.0",sm,Staples,773.0,
2020-10-28,"6,920.0",sm,Grocery Non Food,"9,285.6",
2020-10-20,"6,921.0",sm,Grocery Food,,
2020-10-22,"6,922.0",sm,Grocery Food,"7,468.2",
2020-10-23,"6,923.0",sm,Grocery Food,"2,711.8",
2020-10-14,"6,924.0",sm,Grocery Food,,
2020-10-23,"6,925.0",sm,Grocery Food,"7,578.3",
2020-10-26,"6,926.0",sm,Grocery Non Food,"5,948.3",
2020-10-27,"6,927.0",sm,Grocery Food,"5,053.6",
2020-10-26,"6,928.0",sm,Grocery Non Food,"6,506.6",
2020-10-24,"6,929.0",sm,Grocery Non Food,"2,228.1",
2020-10-27,"6,930.0",sm,Grocery Food,"1,021.7",
2020-10-26,"6,931.0",sm,Grocery Non Food,"1,330.5",
2020-10-23,"6,932.0",sm,Grocery Non Food,"3,880.6",
2020-10-28,"6,933.0",sm,Grocery Food,"5,053.6",
2020-10-24,"6,934.0",sm,Grocery Food,173.1,
2020-10-19,"6,935.0",sm,Grocery Food,,
2020-10-24,"6,936.0",sm,Grocery Food,"1,668.4",
2020-10-26,"6,937.0",sm,Grocery Food,"1,899.5",
2020-10-13,"6,938.0",sm,Grocery Food,,
2020-10-28,"6,939.0",sm,Grocery Food,"3,521.7",
2020-10-20,"6,940.0",sm,Staples,,
2020-10-25,"6,941.0",sm,Grocery Non Food,"1,052.5",
2020-10-24,"6,942.0",sm,Grocery Non Food,"1,237.4",
2020-10-16,"6,943.0",sm,Grocery Food,,
2020-10-24,"6,944.0",sm,Grocery Food,"3,545.1",
2020-10-24,"6,945.0",sm,Grocery Food,"2,516.5",
2020-10-21,"6,946.0",sm,Grocery Food,,
2020-10-29,"6,947.0",sm,Grocery Non Food,"4,789.7",
2020-10-26,"6,948.0",sm,Grocery Non Food,"1,626.7",
2020-10-22,"6,949.0",sm,Grocery Food,"2,012.1",
2020-10-16,"6,950.0",sm,Grocery Food,,
2020-10-19,"6,951.0",sm,Grocery Non Food,,
2020-10-21,"6,952.0",sm,Staples,,
2020-10-25,"6,953.0",sm,Grocery Food,"1,693.1",
2020-10-22,"6,954.0",sm,Grocery Food,"6,146.9",
2020-10-22,"6,955.0",sm,Grocery Food,"1,976.8",
2020-10-29,"6,956.0",sm,Grocery Food,"1,800.0",
2020-10-23,"6,957.0",sm,Grocery Non Food,"3,103.4",
2020-10-25,"6,958.0",sm,Grocery Food,"4,267.2",
2020-10-22,"6,959.0",sm,Grocery Food,"4,766.0",
2020-10-23,"6,960.0",sm,Grocery Food,"1,138.3",
2020-10-23,"6,961.0",sm,Grocery Non Food,779.2,
2020-10-27,"6,962.0",sm,Grocery Food,982.4,
2020-10-25,"6,963.0",sm,Grocery Non Food,"1,374.9",
2020-10-24,"6,964.0",sm,Staples,"3,447.4",
2020-10-24,"6,965.0",sm,Grocery Food,"2,020.7",
2020-10-22,"6,966.0",sm,Grocery Food,564.4,
2020-10-17,"6,967.0",sm,Grocery Food,,
2020-10-19,"6,968.0",sm,Grocery Food,,
2020-10-26,"6,969.0",sm,Grocery Non Food,779.1,
2020-10-27,"6,970.0",sm,Grocery Non Food,"7,598.8",
2020-10-16,"6,971.0",sm,Grocery Food,,
2020-10-20,"6,972.0",sm,Grocery Food,,
2020-10-28,"6,973.0",sm,Grocery Non Food,"17,108.6",
2020-10-22,"6,974.0",sm,Grocery Food,"9,861.5",
2020-10-24,"6,975.0",sm,Grocery Food,"2,920.0",
2020-10-27,"6,976.0",sm,Grocery Non Food,"5,451.1",
2020-10-16,"6,977.0",sm,Grocery Food,,
2020-10-21,"6,978.0",sm,Grocery Food,,
2020-10-14,"6,979.0",sm,Grocery Food,,
2020-10-28,"6,980.0",sm,Grocery Food,"9,462.0",
2020-10-25,"6,981.0",sm,Grocery Non Food,"2,532.9",
2020-10-23,"6,982.0",sm,Grocery Non Food,"3,565.7",
2020-10-25,"6,983.0",sm,Grocery Non Food,"5,394.6",
2020-10-29,"6,984.0",sm,Grocery Non Food,"2,797.0",
2020-10-26,"6,985.0",sm,Grocery Food,"9,142.5",
2020-10-23,"6,986.0",sm,Grocery Food,"3,172.5",
2020-10-29,"6,987.0",sm,Grocery Non Food,"2,173.1",
2020-10-27,"6,988.0",sm,Grocery Food,"2,280.2",
2020-10-26,"6,989.0",sm,Grocery Non Food,"3,406.0",
2020-10-23,"6,990.0",sm,Grocery Non Food,"3,468.3",
2020-10-20,"6,991.0",sm,Grocery Food,,
2020-10-16,"6,992.0",sm,Grocery Food,,
2020-10-24,"6,993.0",sm,Grocery Food,792.9,
2020-10-26,"6,994.0",sm,Grocery Non Food,"2,127.5",
2020-10-29,"6,995.0",sm,Grocery Non Food,"5,236.0",
2020-10-26,"6,996.0",sm,Grocery Food,"5,055.9",
2020-10-28,"6,997.0",sm,Grocery Food,"1,850.0",
2020-10-26,"6,998.0",sm,Grocery Non Food,"1,558.4",
2020-10-26,"6,999.0",sm,Grocery Food,"8,425.4",
2020-10-25,"7,000.0",sm,Grocery Food,"1,693.1",
2020-10-27,"7,001.0",sm,Staples,"10,137.6",
2020-10-20,"7,002.0",sm,Grocery Food,,
2020-10-24,"7,003.0",sm,Grocery Non Food,"25,153.4",
2020-10-21,"7,004.0",sm,Grocery Food,,
2020-10-25,"7,005.0",sm,Grocery Food,510.9,
2020-10-27,"7,006.0",sm,Grocery Non Food,"2,603.6",
2020-10-25,"7,007.0",sm,Grocery Food,510.9,
2020-10-23,"7,008.0",sm,Grocery Food,519.4,
2020-10-18,"7,009.0",sm,Grocery Food,,
2020-10-29,"7,010.0",sm,Grocery Non Food,"5,940.0",
2020-10-26,"7,011.0",sm,Grocery Non Food,"3,234.0",
2020-10-23,"7,012.0",sm,Grocery Non Food,"3,587.8",
2020-10-22,"7,013.0",sm,Grocery Non Food,"6,288.4",
2020-10-28,"7,014.0",sm,Grocery Food,"1,168.0",
2020-10-25,"7,015.0",sm,Staples,"1,244.0",
2020-10-29,"7,016.0",sm,Grocery Food,"2,929.7",
2020-10-24,"7,017.0",sm,Grocery Food,"7,112.1",
2020-10-27,"7,018.0",sm,Grocery Food,935.8,
2020-10-22,"7,019.0",sm,Grocery Food,"1,186.4",
2020-10-25,"7,020.0",sm,Grocery Food,292.0,
2020-10-20,"7,021.0",sm,Grocery Non Food,,
2020-10-18,"7,022.0",sm,Grocery Food,,
2020-10-21,"7,023.0",sm,Grocery Food,,
2020-10-27,"7,024.0",sm,Grocery Food,"3,125.0",
2020-10-18,"7,025.0",sm,Grocery Food,,
2020-10-19,"7,026.0",sm,Grocery Food,,
2020-10-25,"7,027.0",sm,Grocery Food,"2,153.2",
2020-10-22,"7,028.0",sm,Grocery Food,910.7,
2020-10-19,"7,029.0",sm,Grocery Food,,
2020-10-24,"7,030.0",sm,Grocery Food,"5,051.6",
2020-10-13,"7,031.0",sm,Grocery Non Food,,
2020-10-27,"7,032.0",sm,Grocery Food,"12,462.9",
2020-10-25,"7,033.0",sm,Grocery Food,"1,076.6",
2020-10-25,"7,034.0",sm,Grocery Non Food,"4,773.3",
2020-10-25,"7,035.0",sm,Grocery Food,519.1,
2020-10-23,"7,036.0",sm,Grocery Food,"7,577.4",
2020-10-27,"7,037.0",sm,Grocery Food,"3,001.8",
2020-10-22,"7,038.0",sm,Grocery Food,"28,465.6",
2020-10-25,"7,039.0",sm,Grocery Food,"1,080.0",
2020-10-24,"7,040.0",sm,Grocery Food,842.5,
2020-10-19,"7,041.0",sm,Grocery Food,,
2020-10-25,"7,042.0",sm,Grocery Food,"5,051.6",
2020-10-23,"7,043.0",sm,Grocery Food,"5,493.2",
2020-10-20,"7,044.0",sm,Grocery Food,,
2020-10-28,"7,045.0",sm,Grocery Non Food,"1,626.7",
2020-10-28,"7,046.0",sm,Grocery Non Food,513.3,
2020-10-25,"7,047.0",sm,Grocery Non Food,618.7,
2020-10-26,"7,048.0",sm,Grocery Food,"5,053.6",
2020-10-27,"7,049.0",sm,Grocery Food,"1,035.7",
2020-10-23,"7,050.0",sm,Grocery Food,"1,119.6",
2020-10-14,"7,051.0",sm,Grocery Food,,
2020-10-20,"7,052.0",sm,Grocery Food,,
2020-10-22,"7,053.0",sm,Grocery Food,538.4,
2020-10-26,"7,054.0",sm,Grocery Food,"5,053.6",
2020-10-21,"7,055.0",sm,Grocery Non Food,,
2020-10-29,"7,056.0",sm,Grocery Non Food,"3,734.7",
2020-10-25,"7,057.0",sm,Grocery Food,"15,255.5",
2020-10-29,"7,058.0",sm,Grocery Food,"27,379.6",
2020-10-18,"7,059.0",sm,Grocery Food,,
2020-10-19,"7,060.0",sm,Grocery Food,,
2020-10-26,"7,061.0",sm,Grocery Food,"2,513.6",
2020-10-23,"7,062.0",sm,Grocery Food,"2,189.4",
2020-10-17,"7,063.0",sm,Grocery Food,,
2020-10-29,"7,064.0",sm,Grocery Food,"3,798.9",
2020-10-23,"7,065.0",sm,Grocery Food,"9,516.4",
2020-10-22,"7,066.0",sm,Grocery Food,"14,936.4",
2020-10-20,"7,067.0",sm,Grocery Food,,
2020-10-18,"7,068.0",sm,Staples,,
2020-10-27,"7,069.0",sm,Grocery Non Food,"1,052.5",
2020-10-26,"7,070.0",sm,Grocery Non Food,"2,394.9",
2020-10-24,"7,071.0",sm,Grocery Food,"5,051.6",
2020-10-26,"7,072.0",sm,Grocery Non Food,"3,297.4",
2020-10-23,"7,073.0",sm,Grocery Non Food,"4,880.0",
2020-10-27,"7,074.0",sm,Grocery Food,"2,998.1",
2020-10-20,"7,075.0",sm,Grocery Non Food,,
2020-10-23,"7,076.0",sm,Grocery Food,"1,530.9",
2020-10-20,"7,077.0",sm,Grocery Non Food,,
2020-10-21,"7,078.0",sm,Grocery Non Food,,
2020-10-22,"7,079.0",sm,Grocery Food,"3,018.6",
2020-10-20,"7,080.0",sm,Grocery Food,,
2020-10-24,"7,081.0",sm,Grocery Food,876.0,
2020-10-19,"7,082.0",sm,Grocery Food,,
2020-10-25,"7,083.0",sm,Grocery Food,"1,514.8",
2020-10-28,"7,084.0",sm,Grocery Non Food,"4,789.7",
2020-10-20,"7,085.0",sm,Grocery Food,,
2020-10-15,"7,086.0",sm,Grocery Food,,
2020-10-19,"7,087.0",sm,Grocery Food,,
2020-10-19,"7,088.0",sm,Grocery Food,,
2020-10-24,"7,089.0",sm,Grocery Food,"1,348.2",
2020-10-24,"7,090.0",sm,Grocery Non Food,"17,940.8",
2020-10-25,"7,091.0",sm,Grocery Food,"7,270.0",
2020-10-27,"7,092.0",sm,Grocery Non Food,"5,740.8",
2020-10-28,"7,093.0",sm,Grocery Food,"2,998.1",
2020-10-16,"7,094.0",sm,Grocery Food,,
2020-10-26,"7,095.0",sm,Grocery Non Food,"1,437.9",
2020-10-13,"7,096.0",sm,Grocery Food,,
2020-10-18,"7,097.0",sm,Grocery Food,,
2020-10-20,"7,098.0",sm,Grocery Food,,
2020-10-28,"7,099.0",sm,Grocery Non Food,"3,355.5",
2020-10-24,"7,100.0",sm,Staples,"8,880.0",
2020-10-26,"7,101.0",sm,Staples,"11,745.0",
2020-10-22,"7,102.0",sm,Grocery Non Food,"10,654.6",
2020-10-25,"7,103.0",sm,Grocery Food,"3,873.8",
2020-10-27,"7,104.0",sm,Grocery Food,"1,093.0",
2020-10-27,"7,105.0",sm,Grocery Food,"1,124.8",
2020-10-22,"7,106.0",sm,Grocery Non Food,"1,898.7",
2020-10-24,"7,107.0",sm,Grocery Non Food,"1,987.8",
2020-10-25,"7,108.0",sm,Grocery Non Food,"35,536.4",
2020-10-28,"7,109.0",sm,Grocery Food,"5,053.6",
2020-10-26,"7,110.0",sm,Grocery Food,"2,515.5",
2020-10-22,"7,111.0",sm,Grocery Food,"7,133.2",
2020-10-22,"7,112.0",sm,Grocery Non Food,"1,459.0",
2020-10-19,"7,113.0",sm,Grocery Non Food,,
2020-10-24,"7,114.0",sm,Grocery Food,"3,071.3",
2020-10-21,"7,115.0",sm,Grocery Food,,
2020-10-25,"7,116.0",sm,Grocery Non Food,"2,053.1",
2020-10-25,"7,117.0",sm,Grocery Food,"3,062.4",
2020-10-18,"7,118.0",sm,Grocery Food,,
2020-10-16,"7,119.0",sm,Grocery Food,,
2020-10-22,"7,120.0",sm,Grocery Non Food,"1,459.0",
2020-10-22,"7,121.0",sm,Staples,"12,368.4",
2020-10-26,"7,122.0",sm,Grocery Food,"7,207.1",
2020-10-18,"7,123.0",sm,Grocery Food,,
2020-10-22,"7,124.0",sm,Grocery Food,"4,037.2",
2020-10-25,"7,125.0",sm,Grocery Food,"3,654.9",
2020-10-27,"7,126.0",sm,Grocery Food,"1,024.5",
2020-10-24,"7,127.0",sm,Grocery Food,"5,640.3",
2020-10-24,"7,128.0",sm,Grocery Food,"19,125.4",
2020-10-24,"7,129.0",sm,Grocery Food,"3,369.6",
2020-10-24,"7,130.0",sm,Grocery Non Food,"2,527.9",
2020-10-22,"7,131.0",sm,Grocery Food,"2,047.9",
2020-10-23,"7,132.0",sm,Grocery Food,"3,289.5",
2020-10-28,"7,133.0",sm,Grocery Food,834.7,
2020-10-25,"7,134.0",sm,Grocery Food,"4,661.4",
2020-10-20,"7,135.0",sm,Grocery Food,,
2020-10-14,"7,136.0",sm,Grocery Food,,
2020-10-21,"7,137.0",sm,Grocery Food,,
2020-10-26,"7,138.0",sm,Grocery Non Food,"2,600.5",
2020-10-26,"7,139.0",sm,Grocery Non Food,"2,659.4",
2020-10-28,"7,140.0",sm,Grocery Non Food,"2,762.2",
2020-10-23,"7,141.0",sm,Grocery Food,"15,588.6",
2020-10-19,"7,142.0",sm,Grocery Food,,
2020-10-25,"7,143.0",sm,Grocery Food,"37,663.2",
2020-10-20,"7,144.0",sm,Grocery Food,,
2020-10-24,"7,145.0",sm,Grocery Food,"1,862.4",
2020-10-24,"7,146.0",sm,Grocery Food,"4,060.2",
2020-10-19,"7,147.0",sm,Grocery Food,,
2020-10-29,"7,148.0",sm,Grocery Food,"1,554.1",
2020-10-21,"7,149.0",sm,Grocery Food,,
2020-10-18,"7,150.0",sm,Grocery Non Food,,
2020-10-27,"7,151.0",sm,Grocery Food,903.8,
2020-10-23,"7,152.0",sm,Grocery Food,"7,470.0",
2020-10-19,"7,153.0",sm,Grocery Food,,
2020-10-20,"7,154.0",sm,Grocery Food,,
2020-10-25,"7,155.0",sm,Grocery Food,903.9,
2020-10-20,"7,156.0",sm,Grocery Food,,
2020-10-24,"7,157.0",sm,Grocery Food,"2,138.5",
2020-10-27,"7,158.0",sm,Grocery Non Food,"2,527.9",
2020-10-24,"7,159.0",sm,Grocery Food,"4,512.2",
2020-10-26,"7,160.0",sm,Grocery Food,"1,205.5",
2020-10-13,"7,161.0",sm,Grocery Food,,
2020-10-26,"7,162.0",sm,Staples,"10,086.0",
2020-10-19,"7,163.0",sm,Grocery Food,,
2020-10-25,"7,164.0",sm,Grocery Non Food,"3,775.7",
2020-10-25,"7,165.0",sm,Grocery Food,"1,252.1",
2020-10-24,"7,166.0",sm,Grocery Food,"3,862.2",
2020-10-23,"7,167.0",sm,Grocery Non Food,"40,321.6",
2020-10-23,"7,168.0",sm,Grocery Non Food,"35,515.2",
2020-10-26,"7,169.0",sm,Grocery Food,"7,061.1",
2020-10-26,"7,170.0",sm,Grocery Food,"2,165.9",
2020-10-28,"7,171.0",sm,Grocery Non Food,"4,402.4",
2020-10-27,"7,172.0",sm,Grocery Food,"4,739.1",
2020-10-20,"7,173.0",sm,Grocery Food,,
2020-10-21,"7,174.0",sm,Grocery Food,,
2020-10-29,"7,175.0",sm,Grocery Non Food,"3,160.9",
2020-10-28,"7,176.0",sm,Grocery Non Food,"3,293.3",
2020-10-26,"7,177.0",sm,Grocery Non Food,"4,356.6",
2020-10-20,"7,178.0",sm,Grocery Food,,
2020-10-24,"7,179.0",sm,Grocery Non Food,"17,770.0",
2020-10-27,"7,180.0",sm,Staples,"7,014.9",
2020-10-26,"7,181.0",sm,Grocery Non Food,"4,356.6",
2020-10-26,"7,182.0",sm,Grocery Food,"7,754.1",
2020-10-25,"7,183.0",sm,Grocery Food,519.6,
2020-10-25,"7,184.0",sm,Grocery Food,948.7,
2020-10-23,"7,185.0",sm,Grocery Food,"7,266.1",
2020-10-28,"7,186.0",sm,Grocery Food,"3,584.5",
2020-10-23,"7,187.0",sm,Grocery Food,"8,041.4",
2020-10-23,"7,188.0",sm,Grocery Non Food,"2,762.2",
2020-10-25,"7,189.0",sm,Grocery Food,"7,215.0",
2020-10-26,"7,190.0",sm,Grocery Food,"1,826.4",
2020-10-15,"7,191.0",sm,Grocery Non Food,,
2020-10-23,"7,192.0",sm,Grocery Food,"1,701.2",
2020-10-19,"7,193.0",sm,Grocery Food,,
2020-10-28,"7,194.0",sm,Grocery Non Food,"2,600.5",
2020-10-25,"7,195.0",sm,Grocery Food,663.6,
2020-10-23,"7,196.0",sm,Grocery Food,800.2,
2020-10-27,"7,197.0",sm,Grocery Food,"11,315.0",
2020-10-23,"7,198.0",sm,Staples,997.5,
2020-10-29,"7,199.0",sm,Grocery Non Food,"2,661.0",
2020-10-27,"7,200.0",sm,Grocery Non Food,"2,256.5",
2020-10-15,"7,201.0",sm,Grocery Non Food,,
2020-10-22,"7,202.0",sm,Staples,"5,704.0",
2020-10-23,"7,203.0",sm,Grocery Non Food,"2,343.2",
2020-10-26,"7,204.0",sm,Grocery Non Food,"1,964.3",
2020-10-21,"7,205.0",sm,Grocery Food,,
2020-10-25,"7,206.0",sm,Grocery Food,"2,760.2",
2020-10-26,"7,207.0",sm,Grocery Food,"1,554.1",
2020-10-18,"7,208.0",sm,Grocery Food,,
2020-10-26,"7,209.0",sm,Grocery Food,"1,252.2",
2020-10-13,"7,210.0",sm,Grocery Food,,
2020-10-21,"7,211.0",sm,Staples,,
2020-10-26,"7,212.0",sm,Grocery Food,"1,554.1",
2020-10-26,"7,213.0",sm,Grocery Food,"2,589.3",
2020-10-22,"7,214.0",sm,Grocery Food,"7,217.3",
2020-10-26,"7,215.0",sm,Grocery Food,"1,704.8",
2020-10-24,"7,216.0",sm,Grocery Food,"2,527.6",
2020-10-27,"7,217.0",sm,Grocery Non Food,"6,034.0",
2020-10-26,"7,218.0",sm,Grocery Food,"1,721.1",
2020-10-25,"7,219.0",sm,Grocery Food,"2,129.4",
2020-10-26,"7,220.0",sm,Grocery Non Food,"9,133.5",
2020-10-24,"7,221.0",sm,Staples,"4,73,329.3",
2020-10-17,"7,222.0",sm,Grocery Food,,
2020-10-13,"7,223.0",sm,Grocery Non Food,,
2020-10-18,"7,224.0",sm,Staples,,
2020-10-28,"7,225.0",sm,Grocery Non Food,"1,237.4",
2020-10-26,"7,226.0",sm,Grocery Food,"1,384.1",
2020-10-20,"7,227.0",sm,Grocery Food,,
2020-10-26,"7,228.0",sm,Grocery Non Food,"15,584.4",
2020-10-14,"7,229.0",sm,Grocery Food,,
2020-10-26,"7,230.0",sm,Grocery Food,"1,383.9",
2020-10-26,"7,231.0",sm,Grocery Non Food,"4,022.6",
2020-10-22,"7,232.0",sm,Grocery Non Food,"2,875.7",
2020-10-19,"7,233.0",sm,Grocery Food,,
2020-10-27,"7,234.0",sm,Grocery Food,"3,418.6",
2020-10-29,"7,235.0",sm,Grocery Non Food,"2,661.0",
2020-10-29,"7,236.0",sm,Grocery Non Food,"1,522.4",
2020-10-25,"7,237.0",sm,Staples,"1,860.0",
2020-10-24,"7,238.0",sm,Grocery Food,"1,318.3",
2020-10-22,"7,239.0",sm,Staples,"7,251.1",
2020-10-22,"7,240.0",sm,Grocery Non Food,"46,347.1",
2020-10-26,"7,241.0",sm,Grocery Food,"1,554.1",
2020-10-26,"7,242.0",sm,Grocery Non Food,"1,083.4",
2020-10-24,"7,243.0",sm,Grocery Food,"32,064.7",
2020-10-26,"7,244.0",sm,Grocery Non Food,"1,625.6",
2020-10-27,"7,245.0",sm,Staples,"43,442.7",
2020-10-15,"7,246.0",sm,Grocery Food,,
2020-10-18,"7,247.0",sm,Grocery Food,,
2020-10-18,"7,248.0",sm,Grocery Food,,
2020-10-24,"7,249.0",sm,Grocery Non Food,"1,422.1",
2020-10-20,"7,250.0",sm,Grocery Food,,
2020-10-25,"7,251.0",sm,Grocery Food,"2,965.5",
2020-10-14,"7,252.0",sm,Grocery Food,,
2020-10-25,"7,253.0",sm,Grocery Food,"2,160.0",
2020-10-26,"7,254.0",sm,Grocery Food,"5,063.2",
2020-10-23,"7,255.0",sm,Grocery Non Food,"8,425.8",
2020-10-21,"7,256.0",sm,Grocery Food,,
2020-10-23,"7,257.0",sm,Grocery Food,680.5,
2020-10-24,"7,258.0",sm,Grocery Food,"2,794.8",
2020-10-28,"7,259.0",sm,Grocery Food,"1,976.2",
2020-10-24,"7,260.0",sm,Grocery Food,"8,682.2",
2020-10-24,"7,261.0",sm,Grocery Food,"4,041.3",
2020-10-25,"7,262.0",sm,Grocery Food,847.4,
2020-10-26,"7,263.0",sm,Grocery Non Food,"1,897.0",
2020-10-20,"7,264.0",sm,Grocery Food,,
2020-10-25,"7,265.0",sm,Grocery Food,"2,886.4",
2020-10-20,"7,266.0",sm,Grocery Food,,
2020-10-28,"7,267.0",sm,Grocery Non Food,"1,660.9",
2020-10-23,"7,268.0",sm,Grocery Food,"22,487.3",
2020-10-28,"7,269.0",sm,Grocery Non Food,"2,661.0",
2020-10-28,"7,270.0",sm,Grocery Food,"3,391.1",
2020-10-26,"7,271.0",sm,Grocery Food,"7,795.7",
2020-10-22,"7,272.0",sm,Grocery Food,"1,053.3",
2020-10-27,"7,273.0",sm,Staples,"7,440.0",
2020-10-20,"7,274.0",sm,Grocery Non Food,,
2020-10-18,"7,275.0",sm,Grocery Food,,
2020-10-28,"7,276.0",sm,Grocery Food,"1,318.3",
2020-10-25,"7,277.0",sm,Grocery Food,"5,160.0",
2020-10-20,"7,278.0",sm,Grocery Non Food,,
2020-10-27,"7,279.0",sm,Grocery Food,"1,264.0",
2020-10-14,"7,280.0",sm,Grocery Food,,
2020-10-27,"7,281.0",sm,Grocery Non Food,"1,107.5",
2020-10-21,"7,282.0",sm,Grocery Food,,
2020-10-25,"7,283.0",sm,Grocery Food,"9,960.0",
2020-10-25,"7,284.0",sm,Grocery Food,"1,696.8",
2020-10-25,"7,285.0",sm,Grocery Food,"4,130.9",
2020-10-24,"7,286.0",sm,Grocery Food,"21,705.4",
2020-10-15,"7,287.0",sm,Grocery Non Food,,
2020-10-22,"7,288.0",sm,Grocery Food,"3,609.1",
2020-10-27,"7,289.0",sm,Grocery Food,"3,391.1",
2020-10-26,"7,290.0",sm,Grocery Food,"1,252.2",
2020-10-28,"7,291.0",sm,Grocery Non Food,"14,553.1",
2020-10-26,"7,292.0",sm,Grocery Non Food,"5,939.3",
2020-10-20,"7,293.0",sm,Grocery Non Food,,
2020-10-24,"7,294.0",sm,Grocery Food,"3,254.8",
